sender,receiver,date,latitude,longitude,amount
user_14,user_24,2003-08-25 11:11:06.945769,40.74548758006639,-73.97820418243626,46.25890715959425
user_9,user_3,2003-08-26 11:11:06.945769,40.698906094803995,-74.03573876646632,60.23656724656713
user_36,user_32,2003-08-27 11:11:06.945769,40.74398428864728,-73.9355467312687,69.05826655753225
user_23,user_34,2003-08-28 11:11:06.945769,40.86764234178441,-73.83677547411011,48.90830586478501
user_15,user_49,2003-08-29 11:11:06.945769,40.77260359992294,-74.02959715038862,44.24716102722883
user_7,user_25,2003-08-30 11:11:06.945769,40.82588862057428,-74.02431809480771,51.00791938284896
user_20,user_43,2003-08-31 11:11:06.945769,40.709468138947074,-73.93779350950098,60.018101233936726
user_19,user_3,2003-09-01 11:11:06.945769,40.61927843225156,-73.9081757178565,29.342177757996872
user_6,user_7,2003-09-02 11:11:06.945769,40.694213384078566,-74.01277072071487,16.557285702941428
user_39,user_42,2003-09-03 11:11:06.945769,40.619524818628086,-74.03053737360936,42.741947257626244
user_1,user_35,2003-09-04 11:11:06.945769,40.85582949567725,-74.22176465207198,32.689313611287616
user_7,user_29,2003-09-05 11:11:06.945769,40.77903910765355,-74.07780089123665,43.37789703529034
user_35,user_40,2003-09-06 11:11:06.945769,40.752051249662834,-74.11393116720676,48.78329521773793
user_25,user_25,2003-09-07 11:11:06.945769,40.82359432022281,-73.9315375003688,44.2012738646548
user_38,user_28,2003-09-08 11:11:06.945769,40.49799435854768,-74.02439029486008,72.78701301706118
user_23,user_24,2003-09-09 11:11:06.945769,40.758813795134266,-74.02830216055389,55.9011714690348
user_25,user_5,2003-09-10 11:11:06.945769,40.56893542156956,-74.0009056263623,55.507115394162426
user_38,user_27,2003-09-11 11:11:06.945769,40.69927443015344,-74.08701764701254,60.33310716065103
user_11,user_10,2003-09-12 11:11:06.945769,40.66882924075328,-73.84467528133112,33.917503233288464
user_34,user_12,2003-09-13 11:11:06.945769,40.7661736612097,-73.87018060883034,66.58667681130403
user_31,user_18,2003-09-14 11:11:06.945769,40.7228187288961,-73.83818932169522,49.863535701968104
user_38,user_38,2003-09-15 11:11:06.945769,40.83451171736118,-73.9316582768761,61.05720925861819
user_46,user_8,2003-09-16 11:11:06.945769,40.63981028390674,-74.0029478115022,34.922141504397665
user_12,user_38,2003-09-17 11:11:06.945769,40.77091143896333,-73.83852706969931,27.693618509759034
user_9,user_30,2003-09-18 11:11:06.945769,40.716222321689884,-74.06809668359129,63.26834487037543
user_13,user_9,2003-09-19 11:11:06.945769,40.536470972992845,-74.0871208979033,56.64614289146275
user_20,user_48,2003-09-20 11:11:06.945769,40.6081383541477,-74.06015115147699,37.46922668463734
user_21,user_43,2003-09-21 11:11:06.945769,40.68501219664778,-73.94771287330857,37.95505378087958
user_22,user_25,2003-09-22 11:11:06.945769,40.81122924498918,-74.07621051933877,67.88152176622154
user_1,user_30,2003-09-23 11:11:06.945769,40.74637230575571,-74.0155372988218,33.15882160699008
user_40,user_2,2003-09-24 11:11:06.945769,40.58324991761193,-74.16018552938847,75.64009429883946
user_41,user_17,2003-09-25 11:11:06.945769,40.68596837719529,-73.95189023345718,37.490688980281966
user_17,user_45,2003-09-26 11:11:06.945769,40.9017806448793,-74.15171033671831,60.57587888412574
user_45,user_7,2003-09-27 11:11:06.945769,40.71112233348409,-74.09321610548653,46.07072286376523
user_4,user_22,2003-09-28 11:11:06.945769,40.667267442492765,-73.87828328651034,60.047811466235146
user_6,user_10,2003-09-29 11:11:06.945769,40.749173964075624,-73.88196816830138,42.838289968287114
user_45,user_26,2003-09-30 11:11:06.945769,40.7763393079582,-73.96256869104535,48.558106408915584
user_49,user_13,2003-10-01 11:11:06.945769,40.654383165252,-73.97243364182647,51.61378763093582
user_19,user_42,2003-10-02 11:11:06.945769,40.750257477437145,-74.05309596471542,35.96718816327791
user_30,user_28,2003-10-03 11:11:06.945769,40.66711105033292,-74.07729036637421,62.11236518130188
user_23,user_36,2003-10-04 11:11:06.945769,40.77193276018295,-74.03622416977574,43.30179650292622
user_32,user_11,2003-10-05 11:11:06.945769,40.71696931579713,-74.15136541744623,47.571001269899725
user_29,user_9,2003-10-06 11:11:06.945769,40.74819678270529,-73.97475514450463,36.08475938087231
user_8,user_16,2003-10-07 11:11:06.945769,40.62408164538325,-73.99511688751916,12.564995118070343
user_21,user_17,2003-10-08 11:11:06.945769,40.61787136159272,-74.09334212667103,48.13458356099746
user_17,user_5,2003-10-09 11:11:06.945769,40.794549730465945,-73.84313180811587,87.18923132419374
user_17,user_5,2003-10-10 11:11:06.945769,40.69206036186145,-73.93930862897129,62.769064318470356
user_21,user_38,2003-10-11 11:11:06.945769,40.72850347420994,-73.93081581959912,50.71109430398408
user_15,user_31,2003-10-12 11:11:06.945769,40.669360457291354,-74.04873399260391,47.05663756187599
user_27,user_2,2003-10-13 11:11:06.945769,40.78987267740137,-74.00013300780263,51.33698839218069
user_25,user_27,2003-10-14 11:11:06.945769,40.639219001997034,-73.93726273298125,59.20678672762815
user_33,user_46,2003-10-15 11:11:06.945769,40.68643987600991,-73.98472176328998,33.28780777036733
user_2,user_43,2003-10-16 11:11:06.945769,40.77859928127032,-73.83980992152301,67.71482542003308
user_42,user_19,2003-10-17 11:11:06.945769,40.81729676991643,-74.02037875694168,61.73071973161866
user_16,user_43,2003-10-18 11:11:06.945769,40.647624070897336,-74.05045605322361,61.772785885619015
user_36,user_25,2003-10-19 11:11:06.945769,40.89596839819559,-73.93657471235285,57.57713608214591
user_8,user_38,2003-10-20 11:11:06.945769,40.731324169369366,-74.12646472722865,51.294249865409846
user_16,user_13,2003-10-21 11:11:06.945769,40.59570717381913,-73.90757030676919,61.09291853950229
user_7,user_29,2003-10-22 11:11:06.945769,40.736905204859,-74.1300711800592,59.87721200612067
user_5,user_19,2003-10-23 11:11:06.945769,40.661700078551654,-73.93614153339415,45.68938933588464
user_23,user_35,2003-10-24 11:11:06.945769,40.74340684871832,-74.06482735541726,42.39597340654649
user_8,user_25,2003-10-25 11:11:06.945769,40.69571437523397,-73.95234158530167,52.527844428929804
user_3,user_48,2003-10-26 11:11:06.945769,40.707427369019015,-73.90926570539389,74.23530227242782
user_35,user_9,2003-10-27 11:11:06.945769,40.608840662341386,-73.9846578804496,32.41339386519149
user_36,user_35,2003-10-28 11:11:06.945769,40.79900612307164,-74.11996209516407,28.9871210137134
user_36,user_15,2003-10-29 11:11:06.945769,40.5843872632849,-74.08967752445072,53.47141261854775
user_15,user_22,2003-10-30 11:11:06.945769,40.5891235104595,-74.07286591410337,51.76331552784027
user_30,user_13,2003-10-31 11:11:06.945769,40.73673603491475,-74.18950068935978,53.60012496555612
user_15,user_49,2003-11-01 11:11:06.945769,40.8602844247178,-73.8872522141268,54.659297968627506
user_29,user_30,2003-11-02 11:11:06.945769,40.66474069029356,-73.98898924142436,47.65196618047792
user_4,user_21,2003-11-03 11:11:06.945769,40.7700972322704,-74.1135518045189,73.34795157903123
user_34,user_25,2003-11-04 11:11:06.945769,40.80733401768636,-73.85443251425417,26.986440322852268
user_23,user_25,2003-11-05 11:11:06.945769,40.78146844372941,-74.07013281001382,38.57254462829631
user_35,user_40,2003-11-06 11:11:06.945769,40.66887917108264,-73.97494275109251,49.45117859776429
user_28,user_22,2003-11-07 11:11:06.945769,40.590895328280595,-74.08252705451962,26.352167832687496
user_31,user_46,2003-11-08 11:11:06.945769,40.479245243432864,-74.2018260153329,48.362183933518935
user_42,user_41,2003-11-09 11:11:06.945769,40.67371595005376,-74.13644405588512,75.92205248592028
user_33,user_3,2003-11-10 11:11:06.945769,40.81780873685622,-74.04484904308664,51.313297324439425
user_18,user_9,2003-11-11 11:11:06.945769,40.58758340152381,-73.9101703128794,54.460513585780255
user_5,user_24,2003-11-12 11:11:06.945769,40.77002098475188,-73.96534668531808,32.097528522411295
user_9,user_44,2003-11-13 11:11:06.945769,40.604984746994816,-73.98597948738288,41.75457887940784
user_20,user_47,2003-11-14 11:11:06.945769,40.710607257638685,-74.20100276227448,45.37205429514095
user_38,user_32,2003-11-15 11:11:06.945769,40.770779161415504,-73.87299138523198,46.23427354865649
user_9,user_17,2003-11-16 11:11:06.945769,40.63405045631616,-73.97763203035045,70.22465692505654
user_18,user_41,2003-11-17 11:11:06.945769,40.71704846806969,-74.01194176698921,59.36536591087687
user_15,user_24,2003-11-18 11:11:06.945769,40.65849086632747,-73.88675768900112,34.32813064594452
user_15,user_8,2003-11-19 11:11:06.945769,40.77051486589382,-73.87525032764317,54.697571676480074
user_14,user_6,2003-11-20 11:11:06.945769,40.72353171684847,-73.88454097523908,58.47332622745178
user_35,user_9,2003-11-21 11:11:06.945769,40.70565076744293,-74.02470864967033,68.102235577819
user_40,user_15,2003-11-22 11:11:06.945769,40.8558349960142,-74.10034765607843,74.7081102985256
user_43,user_24,2003-11-23 11:11:06.945769,40.76623061423683,-73.90110770828579,35.77358712258197
user_36,user_11,2003-11-24 11:11:06.945769,40.63096481338737,-74.13650544430705,38.83713733184493
user_47,user_31,2003-11-25 11:11:06.945769,40.691413609920225,-73.80527432613357,32.136332116280755
user_42,user_46,2003-11-26 11:11:06.945769,40.69241012149204,-73.99720004548054,47.48970211339528
user_20,user_45,2003-11-27 11:11:06.945769,40.70803195726253,-74.10608842556996,57.995375616695014
user_11,user_45,2003-11-28 11:11:06.945769,40.95245092766075,-74.12318685541567,65.81001774883653
user_41,user_13,2003-11-29 11:11:06.945769,40.737085189271106,-74.1277604824056,49.86073464536216
user_17,user_30,2003-11-30 11:11:06.945769,40.49640974298953,-73.98596370932792,46.20228715117734
user_41,user_25,2003-12-01 11:11:06.945769,40.64572010282831,-74.00063923200598,53.27636988373111
user_25,user_48,2003-12-02 11:11:06.945769,40.506762791250424,-74.12359221735092,38.472856475549655
user_29,user_12,2003-12-03 11:11:06.945769,40.667020174295416,-74.03564557865559,82.3430808254216
user_23,user_21,2003-12-04 11:11:06.945769,40.50126897702736,-74.13679353860914,26.88508459322912
user_9,user_24,2003-12-05 11:11:06.945769,40.61284095289316,-73.94106981940558,53.77110868343587
user_25,user_26,2003-12-06 11:11:06.945769,40.54792784703659,-74.00545932661127,81.35409328844459
user_41,user_12,2003-12-07 11:11:06.945769,40.73841601779675,-74.03784025059174,51.10199766839997
user_23,user_37,2003-12-08 11:11:06.945769,40.70005393626289,-74.12881107300676,48.14941447497758
user_2,user_49,2003-12-09 11:11:06.945769,40.73029623074988,-74.03001556002228,45.63831865784359
user_45,user_21,2003-12-10 11:11:06.945769,40.68954486114315,-74.04147278813463,48.29412477356388
user_1,user_23,2003-12-11 11:11:06.945769,40.560570224979564,-73.96822732987904,71.59272712014796
user_38,user_1,2003-12-12 11:11:06.945769,40.751352136925476,-73.98329820218831,17.822071330057398
user_6,user_45,2003-12-13 11:11:06.945769,40.89222245602695,-73.92079398979206,74.00150551944488
user_48,user_10,2003-12-14 11:11:06.945769,40.740921257860656,-74.0484576543505,29.640642713247825
user_44,user_35,2003-12-15 11:11:06.945769,40.65740754006825,-74.18604115021965,47.00021506148378
user_15,user_38,2003-12-16 11:11:06.945769,40.557193282389456,-73.9008907123402,44.56133369552007
user_7,user_48,2003-12-17 11:11:06.945769,40.609193302924005,-74.09360325130481,59.828299046560794
user_2,user_28,2003-12-18 11:11:06.945769,40.74530396565721,-74.11069170530152,27.028134721743786
user_30,user_1,2003-12-19 11:11:06.945769,40.80731180267994,-74.00431165451137,57.93258999122914
user_29,user_8,2003-12-20 11:11:06.945769,40.7260866174722,-73.96977294870455,81.3646443493028
user_12,user_41,2003-12-21 11:11:06.945769,40.7799887289706,-74.05308364057147,30.552389931107843
user_34,user_23,2003-12-22 11:11:06.945769,40.770767824402725,-74.05386926814681,53.84559251415593
user_30,user_20,2003-12-23 11:11:06.945769,40.750653439138596,-74.03910263177656,41.070267333050865
user_36,user_32,2003-12-24 11:11:06.945769,40.63415264047388,-73.85834596490069,57.388308092895535
user_35,user_23,2003-12-25 11:11:06.945769,40.71739235119752,-74.00026780875581,51.28721666123628
user_2,user_7,2003-12-26 11:11:06.945769,40.61516221961179,-74.09679628394618,41.37769636433536
user_3,user_11,2003-12-27 11:11:06.945769,40.701742895295816,-74.0957783356903,58.31808427306611
user_42,user_8,2003-12-28 11:11:06.945769,40.73308635310669,-74.02508841795823,78.06522164680115
user_12,user_43,2003-12-29 11:11:06.945769,40.86787838073869,-73.9762142065972,48.13644312409052
user_4,user_14,2003-12-30 11:11:06.945769,40.569026802563236,-73.95160198380339,61.79636913222273
user_7,user_14,2003-12-31 11:11:06.945769,40.74815076309913,-73.98758413961528,31.600905631932545
user_20,user_36,2004-01-01 11:11:06.945769,40.84812365916236,-74.08418733509171,36.65345434772987
user_19,user_41,2004-01-02 11:11:06.945769,40.77588477658388,-74.04239412995608,58.08609416820566
user_8,user_40,2004-01-03 11:11:06.945769,40.783294544282505,-73.92660921181354,73.26174042803947
user_3,user_47,2004-01-04 11:11:06.945769,40.758769490186786,-74.11460919604531,56.3342002317849
user_27,user_27,2004-01-05 11:11:06.945769,40.829833448977546,-74.04657533930775,46.30412954215269
user_15,user_20,2004-01-06 11:11:06.945769,40.591252183188764,-73.94025371421186,50.98937108135031
user_8,user_38,2004-01-07 11:11:06.945769,40.561407333402975,-73.91247185733648,32.243883990454236
user_18,user_25,2004-01-08 11:11:06.945769,40.69936658595348,-74.01929153710914,60.0677298953305
user_29,user_48,2004-01-09 11:11:06.945769,40.48388378964283,-74.04112068105708,64.23499593485113
user_46,user_48,2004-01-10 11:11:06.945769,40.82306458041781,-74.13221179414437,44.218645007503795
user_36,user_29,2004-01-11 11:11:06.945769,40.822071519549546,-73.94743600772729,43.94936778360748
user_3,user_14,2004-01-12 11:11:06.945769,40.65666494449155,-73.86812203148533,54.98817344478073
user_9,user_28,2004-01-13 11:11:06.945769,40.66292294033395,-73.74348459414003,44.44920395939107
user_10,user_30,2004-01-14 11:11:06.945769,40.69276525248494,-73.96135538164819,50.008010780612665
user_40,user_15,2004-01-15 11:11:06.945769,40.70520206504396,-74.00508796516439,82.49582683749773
user_20,user_21,2004-01-16 11:11:06.945769,40.71271739191943,-74.0919810613151,47.29461448881005
user_2,user_12,2004-01-17 11:11:06.945769,40.755823210687836,-74.18788569137432,45.62489771968166
user_1,user_11,2004-01-18 11:11:06.945769,40.68273736469916,-73.98230407502602,41.28687291547261
user_27,user_39,2004-01-19 11:11:06.945769,40.79431933034778,-73.76496608798458,62.16287957249905
user_4,user_6,2004-01-20 11:11:06.945769,40.744594777712535,-73.87291877703431,48.28163740172845
user_48,user_3,2004-01-21 11:11:06.945769,40.63930365541274,-73.88834357308862,41.25940442517861
user_37,user_41,2004-01-22 11:11:06.945769,40.83351126678041,-73.97543971829421,70.81956048409518
user_32,user_15,2004-01-23 11:11:06.945769,40.56417430138775,-73.96404768397197,72.29404506770456
user_18,user_34,2004-01-24 11:11:06.945769,40.69078341891785,-74.2423747318278,41.99364651391942
user_14,user_4,2004-01-25 11:11:06.945769,40.79669174010755,-73.9237489419236,23.001900729590755
user_45,user_34,2004-01-26 11:11:06.945769,40.62769268950879,-74.05793405695758,66.11270534755383
user_48,user_38,2004-01-27 11:11:06.945769,40.73095556467672,-74.0701727346596,40.73055261359994
user_15,user_44,2004-01-28 11:11:06.945769,40.754333959699906,-74.03232569530486,62.85938398744153
user_4,user_39,2004-01-29 11:11:06.945769,40.61394761320188,-74.03570044894511,21.448442734322462
user_19,user_41,2004-01-30 11:11:06.945769,40.6927522280406,-74.07176355919717,64.38896007448963
user_24,user_6,2004-01-31 11:11:06.945769,40.684349616979084,-73.9986127927824,32.83242106078828
user_30,user_22,2004-02-01 11:11:06.945769,40.644826214816774,-74.05582775962081,61.96146178599787
user_13,user_37,2004-02-02 11:11:06.945769,40.93016748520508,-73.98996770442439,51.21409601754651
user_11,user_32,2004-02-03 11:11:06.945769,40.623689364655455,-74.148717781455,36.690908709050326
user_28,user_28,2004-02-04 11:11:06.945769,40.800493029406795,-74.02140577706321,44.894455306098294
user_11,user_26,2004-02-05 11:11:06.945769,40.66071989831189,-74.10962955896862,61.29477685435051
user_1,user_4,2004-02-06 11:11:06.945769,40.591336381111475,-74.06414493184978,52.58841679672852
user_47,user_10,2004-02-07 11:11:06.945769,40.71028142431551,-73.98566011569665,59.766194707087266
user_42,user_27,2004-02-08 11:11:06.945769,40.764909338438756,-74.16039976147549,80.64660876773229
user_4,user_20,2004-02-09 11:11:06.945769,40.79205095750657,-74.08224073772722,27.53637582433423
user_38,user_36,2004-02-10 11:11:06.945769,40.85622651106551,-73.94310356151637,75.25818862452935
user_34,user_5,2004-02-11 11:11:06.945769,40.99452462899351,-74.14131778418658,52.565339062848196
user_49,user_17,2004-02-12 11:11:06.945769,40.725051420375564,-73.82221328597213,37.51823927515308
user_12,user_32,2004-02-13 11:11:06.945769,40.633690782617464,-73.87955920438694,31.04529561391515
user_24,user_35,2004-02-14 11:11:06.945769,40.74528743267949,-74.04945270844523,48.1631941383445
user_37,user_23,2004-02-15 11:11:06.945769,40.673378704959354,-74.07872096877851,64.82475167886689
user_32,user_13,2004-02-16 11:11:06.945769,40.79259661298523,-73.97980600966645,49.08676319433699
user_19,user_1,2004-02-17 11:11:06.945769,40.57028357036343,-74.14474622570272,73.66732395371021
user_29,user_31,2004-02-18 11:11:06.945769,40.936833454240045,-74.20021427248324,29.232364649226618
user_38,user_19,2004-02-19 11:11:06.945769,40.785604809477555,-74.04593351240526,50.81866578230918
user_49,user_23,2004-02-20 11:11:06.945769,40.53159959822039,-74.01340487665021,32.214098333803214
user_29,user_34,2004-02-21 11:11:06.945769,40.62909710976851,-73.99055727756465,56.45447823937452
user_19,user_4,2004-02-22 11:11:06.945769,40.7816081044114,-74.06147406161179,64.30331085145951
user_20,user_48,2004-02-23 11:11:06.945769,40.81763440561715,-73.87260532705251,44.6885730947842
user_3,user_48,2004-02-24 11:11:06.945769,40.572776237276805,-74.14951396584839,11.936792150592986
user_40,user_49,2004-02-25 11:11:06.945769,40.771302585043294,-74.11382621349581,53.98422220194742
user_5,user_44,2004-02-26 11:11:06.945769,40.50526601273381,-73.95133640438551,57.55107827600264
user_23,user_34,2004-02-27 11:11:06.945769,40.6910664134529,-74.11616473856371,57.06442132442546
user_5,user_30,2004-02-28 11:11:06.945769,40.811204684210324,-74.12003204521973,69.53673287733231
user_30,user_10,2004-02-29 11:11:06.945769,40.644848426989704,-73.98766452077929,34.93419480526427
user_32,user_6,2004-03-01 11:11:06.945769,40.5493077700862,-74.1053522620316,61.20324158175674
user_24,user_12,2004-03-02 11:11:06.945769,40.714621479637756,-74.01330844279207,68.88761268716962
user_49,user_12,2004-03-03 11:11:06.945769,40.63952811333645,-74.06998565596578,24.321186239902246
user_42,user_49,2004-03-04 11:11:06.945769,40.76295583660659,-74.08616637033727,55.79477738878466
user_35,user_18,2004-03-05 11:11:06.945769,40.6114673567782,-74.2102305391345,43.43730253488493
user_32,user_36,2004-03-06 11:11:06.945769,40.62273631103469,-73.98604368471787,49.777159903475315
user_45,user_35,2004-03-07 11:11:06.945769,40.49789976791238,-74.1247189992113,56.215147253075045
user_48,user_25,2004-03-08 11:11:06.945769,40.71699447110515,-74.01682422035306,43.691571538296714
user_44,user_49,2004-03-09 11:11:06.945769,40.68390950617234,-74.05121048983486,40.86437881257582
user_22,user_41,2004-03-10 11:11:06.945769,40.581161532926,-74.02065080586999,51.512286262320366
user_21,user_22,2004-03-11 11:11:06.945769,40.71937987137671,-74.01496753740133,34.69131091705796
user_28,user_30,2004-03-12 11:11:06.945769,40.80270703006442,-73.98063717490817,34.712623066722216
user_49,user_44,2004-03-13 11:11:06.945769,40.678443205658105,-74.07277593014915,61.19059924434755
user_34,user_29,2004-03-14 11:11:06.945769,40.7268166949822,-73.87573035207267,33.76808947262016
user_16,user_7,2004-03-15 11:11:06.945769,40.72733112495852,-74.18474000608556,60.994687513638176
user_11,user_48,2004-03-16 11:11:06.945769,40.57956701728211,-74.02265911185272,57.938869392809266
user_33,user_40,2004-03-17 11:11:06.945769,40.905658582070764,-73.91637690235892,25.11289906814105
user_44,user_3,2004-03-18 11:11:06.945769,40.65291501698778,-73.95232274469974,40.83653021496517
user_38,user_21,2004-03-19 11:11:06.945769,40.76561162018603,-74.09748355765286,68.91164104571058
user_19,user_45,2004-03-20 11:11:06.945769,40.776921527722905,-74.0808245492988,36.28251703290478
user_28,user_20,2004-03-21 11:11:06.945769,40.68604048728843,-74.10067925593266,44.033936065359185
user_29,user_9,2004-03-22 11:11:06.945769,40.760679502505965,-73.94007723693356,57.93091339877845
user_37,user_41,2004-03-23 11:11:06.945769,40.72458192218164,-74.07399237285155,62.75085763923893
user_3,user_36,2004-03-24 11:11:06.945769,40.558236024277264,-73.97448769118766,47.22691670933256
user_18,user_14,2004-03-25 11:11:06.945769,40.66677272987499,-73.9735698585924,42.03734707962538
user_18,user_18,2004-03-26 11:11:06.945769,40.6387449097646,-73.76316065317646,72.33554792547761
user_12,user_33,2004-03-27 11:11:06.945769,40.65382549586539,-73.96867487401983,77.08349495696368
user_18,user_2,2004-03-28 11:11:06.945769,40.56959968221634,-74.08111440147505,65.68287076172693
user_32,user_37,2004-03-29 11:11:06.945769,40.8126433716746,-74.14601502620664,52.27977213847536
user_42,user_31,2004-03-30 11:11:06.945769,40.86019926546135,-74.02758527146378,38.8760141753861
user_36,user_22,2004-03-31 11:11:06.945769,40.79780029759984,-74.01190858424273,38.54333390165152
user_19,user_46,2004-04-01 11:11:06.945769,40.827052922414715,-74.22106995273906,58.837711578986365
user_4,user_9,2004-04-02 11:11:06.945769,40.665536516299184,-74.0713854160293,57.275973313330255
user_11,user_20,2004-04-03 11:11:06.945769,40.636374316501396,-73.97026474571724,72.02397889419645
user_3,user_20,2004-04-04 11:11:06.945769,40.62214129531883,-74.05323556702662,60.75675138804209
user_27,user_47,2004-04-05 11:11:06.945769,40.76440649229573,-73.90313762142942,28.453795473602728
user_47,user_1,2004-04-06 11:11:06.945769,40.72270630531442,-74.15583564447205,66.77921426584378
user_16,user_30,2004-04-07 11:11:06.945769,40.69227782884016,-73.93231171798467,36.02909059028381
user_44,user_19,2004-04-08 11:11:06.945769,40.829514854419536,-73.9086110258474,45.24043092071473
user_18,user_36,2004-04-09 11:11:06.945769,40.74049413538154,-73.90435035241585,54.75300309377542
user_30,user_14,2004-04-10 11:11:06.945769,40.616134236247945,-74.15658563846544,80.93501234675946
user_24,user_1,2004-04-11 11:11:06.945769,40.63190911708644,-73.96854472041426,97.64877834008041
user_6,user_5,2004-04-12 11:11:06.945769,40.768199329925416,-74.06687541185215,60.10084588704274
user_47,user_10,2004-04-13 11:11:06.945769,40.80417328526546,-74.14061424419829,48.25205071919418
user_34,user_9,2004-04-14 11:11:06.945769,40.7551680232256,-74.04138677249738,59.01758472720825
user_12,user_49,2004-04-15 11:11:06.945769,40.88968887478721,-74.09049779919008,64.31483138810754
user_42,user_14,2004-04-16 11:11:06.945769,40.86350071657314,-73.90792495318361,46.189985616642126
user_23,user_39,2004-04-17 11:11:06.945769,40.74410358348508,-73.94869366569864,77.92817033868484
user_36,user_18,2004-04-18 11:11:06.945769,40.61614193405185,-74.11524444681089,54.45106138787103
user_40,user_42,2004-04-19 11:11:06.945769,40.56900124882683,-74.07242213138309,58.46614633637091
user_15,user_25,2004-04-20 11:11:06.945769,40.66126182549853,-74.03806974256166,60.98886378081692
user_16,user_36,2004-04-21 11:11:06.945769,40.77532134464162,-74.00724051473179,57.32379915921683
user_45,user_31,2004-04-22 11:11:06.945769,40.8826647079312,-73.89936217251962,63.58410750704419
user_47,user_46,2004-04-23 11:11:06.945769,40.741744703441086,-73.93092176735193,41.74120220179615
user_14,user_35,2004-04-24 11:11:06.945769,40.81687227942313,-73.99486080310251,42.62547369080954
user_15,user_27,2004-04-25 11:11:06.945769,40.67546925138122,-74.0260648849895,34.497686505424575
user_12,user_22,2004-04-26 11:11:06.945769,40.76227691252276,-74.17733540346075,57.5925184593034
user_43,user_11,2004-04-27 11:11:06.945769,40.78233568294772,-73.8708002373874,62.68404755268171
user_35,user_10,2004-04-28 11:11:06.945769,40.50204057241475,-74.04470965978656,57.866592992278285
user_25,user_8,2004-04-29 11:11:06.945769,40.658656119762355,-73.84451597595738,76.11738650021306
user_14,user_41,2004-04-30 11:11:06.945769,40.79497003842779,-73.98038907078681,50.9160597175643
user_2,user_28,2004-05-01 11:11:06.945769,40.72744683356366,-73.79747157913785,61.03112483388769
user_18,user_23,2004-05-02 11:11:06.945769,40.58034849518491,-73.93936784666337,34.624486857910284
user_35,user_6,2004-05-03 11:11:06.945769,40.45698776242727,-74.14320196312208,45.193504462883986
user_9,user_14,2004-05-04 11:11:06.945769,40.663421925469805,-74.06144154802612,61.43306636348666
user_11,user_24,2004-05-05 11:11:06.945769,40.692841430710615,-74.01691349606719,63.73653166114716
user_26,user_9,2004-05-06 11:11:06.945769,40.61160770501717,-74.08737828871084,46.59049578503727
user_3,user_46,2004-05-07 11:11:06.945769,40.7143084937028,-74.0377060817182,49.926011222129
user_5,user_40,2004-05-08 11:11:06.945769,40.75063867472329,-74.13669391585822,28.23189379978786
user_32,user_38,2004-05-09 11:11:06.945769,40.767068717072625,-73.99942787189009,45.64456198790086
user_41,user_25,2004-05-10 11:11:06.945769,40.46440810750677,-73.97625880509891,64.35574745279679
user_10,user_38,2004-05-11 11:11:06.945769,40.56857149021919,-74.10041094072061,59.628075241598495
user_38,user_30,2004-05-12 11:11:06.945769,40.66953773516453,-73.80597457065181,58.50998582071814
user_6,user_22,2004-05-13 11:11:06.945769,40.75721731310375,-73.99364867387196,51.746605307714404
user_11,user_2,2004-05-14 11:11:06.945769,40.74892340135501,-74.0816740866123,51.105947379422645
user_17,user_25,2004-05-15 11:11:06.945769,40.74718699478767,-74.16295392999652,41.09518290789829
user_2,user_24,2004-05-16 11:11:06.945769,40.66165820580311,-73.99400571106028,61.482426303038025
user_41,user_37,2004-05-17 11:11:06.945769,40.667236656269004,-74.02604885328134,57.314594165840845
user_24,user_3,2004-05-18 11:11:06.945769,40.62716707315783,-73.92169590927135,58.38028271989199
user_5,user_43,2004-05-19 11:11:06.945769,40.77681941281059,-74.0143370264972,43.10947735998629
user_21,user_26,2004-05-20 11:11:06.945769,40.607951121226044,-74.11937187822687,18.699856201931333
user_6,user_30,2004-05-21 11:11:06.945769,40.78500363951896,-73.83292817038225,67.45729067630543
user_4,user_29,2004-05-22 11:11:06.945769,40.720785323813764,-73.95643751204928,43.81743815987394
user_9,user_7,2004-05-23 11:11:06.945769,40.69549555215449,-74.02541087115983,38.05836353935319
user_5,user_9,2004-05-24 11:11:06.945769,40.63432896002236,-73.98353614685503,61.4021836787099
user_4,user_45,2004-05-25 11:11:06.945769,40.56444581388359,-73.95259580434383,45.11981040121306
user_9,user_30,2004-05-26 11:11:06.945769,40.6352347243622,-74.14288566138934,66.89904576069932
user_18,user_16,2004-05-27 11:11:06.945769,40.66699931313752,-73.98423057800372,60.25508924365046
user_43,user_44,2004-05-28 11:11:06.945769,40.463097568841874,-74.04501234732939,61.253539848007165
user_16,user_40,2004-05-29 11:11:06.945769,40.680264484466534,-73.94927000143703,30.510664331991986
user_2,user_14,2004-05-30 11:11:06.945769,40.7924357368026,-74.07401819246063,69.17915978079601
user_29,user_26,2004-05-31 11:11:06.945769,40.75672179054339,-74.06047018550971,54.91875796850784
user_48,user_46,2004-06-01 11:11:06.945769,40.65037941242585,-73.83371289014359,45.460842911306955
user_42,user_37,2004-06-02 11:11:06.945769,40.70469362984153,-73.87690879091178,53.15082701013377
user_36,user_10,2004-06-03 11:11:06.945769,40.644383543057806,-74.32955611799673,24.3564715065252
user_12,user_30,2004-06-04 11:11:06.945769,40.71487607333357,-73.88432380175357,57.12979217221006
